"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","attaque"
"1360","192.108.116.88","15/Dec/2017","15","41","28","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1361","192.108.116.88","15/Dec/2017","15","41","30","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1362","192.108.116.88","15/Dec/2017","15","41","30","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1363","192.108.116.88","15/Dec/2017","15","41","30","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1364","192.108.116.88","15/Dec/2017","15","41","30","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 96",0
"1365","192.108.116.88","15/Dec/2017","15","41","30","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1366","192.108.116.88","15/Dec/2017","15","41","30","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1367","192.108.116.88","15/Dec/2017","15","41","31","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 87",0
"1368","192.108.116.88","15/Dec/2017","15","41","31","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1369","192.108.116.88","15/Dec/2017","15","41","31","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1370","192.108.116.88","15/Dec/2017","15","41","33","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1371","192.108.116.88","15/Dec/2017","15","41","33","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1372","192.108.116.88","15/Dec/2017","15","41","33","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1373","192.108.116.88","15/Dec/2017","15","41","33","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 89",0
"1374","192.108.116.88","15/Dec/2017","15","41","33","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1375","192.108.116.88","15/Dec/2017","15","41","33","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1376","192.108.116.88","15/Dec/2017","15","41","33","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 91",0
"1377","192.108.116.88","15/Dec/2017","15","41","33","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1378","192.108.116.88","15/Dec/2017","15","41","33","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1379","192.108.116.88","15/Dec/2017","15","41","35","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1380","192.108.116.88","15/Dec/2017","15","41","35","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1381","192.108.116.88","15/Dec/2017","15","41","35","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1382","192.108.116.88","15/Dec/2017","15","41","36","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 210",0
"1383","192.108.116.88","15/Dec/2017","15","41","36","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1384","192.108.116.88","15/Dec/2017","15","41","36","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1385","192.108.116.88","15/Dec/2017","15","41","36","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 123",0
"1386","192.108.116.88","15/Dec/2017","15","41","37","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1387","192.108.116.88","15/Dec/2017","15","41","37","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1388","192.108.116.88","15/Dec/2017","15","41","39","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1389","192.108.116.88","15/Dec/2017","15","41","39","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1390","192.108.116.88","15/Dec/2017","15","41","39","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1391","192.108.116.88","15/Dec/2017","15","41","39","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 151",0
"1392","192.108.116.88","15/Dec/2017","15","41","39","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1393","192.108.116.88","15/Dec/2017","15","41","39","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1394","192.108.116.88","15/Dec/2017","15","41","40","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 208",0
"1395","192.108.116.88","15/Dec/2017","15","41","40","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1396","192.108.116.88","15/Dec/2017","15","41","40","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1397","192.108.116.88","15/Dec/2017","15","41","42","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",0
"1398","192.108.116.88","15/Dec/2017","15","41","42","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1399","192.108.116.88","15/Dec/2017","15","41","42","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1400","192.108.116.88","15/Dec/2017","15","41","42","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 125",0
"1401","192.108.116.88","15/Dec/2017","15","41","42","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1402","192.108.116.88","15/Dec/2017","15","41","42","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1403","192.108.116.88","15/Dec/2017","15","41","43","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"1404","192.108.116.88","15/Dec/2017","15","41","43","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1405","192.108.116.88","15/Dec/2017","15","41","43","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1406","192.108.116.88","15/Dec/2017","15","41","45","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1407","192.108.116.88","15/Dec/2017","15","41","45","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1408","192.108.116.88","15/Dec/2017","15","41","45","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1409","192.108.116.88","15/Dec/2017","15","41","45","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 166",0
"1410","192.108.116.88","15/Dec/2017","15","41","45","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1411","192.108.116.88","15/Dec/2017","15","41","45","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1412","192.108.116.88","15/Dec/2017","15","41","45","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 91",0
"1413","192.108.116.88","15/Dec/2017","15","41","46","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1414","192.108.116.88","15/Dec/2017","15","41","46","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1415","192.108.116.88","15/Dec/2017","15","41","48","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1416","192.108.116.88","15/Dec/2017","15","41","48","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1417","192.108.116.88","15/Dec/2017","15","41","48","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1418","192.108.116.88","15/Dec/2017","15","41","48","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 142",0
"1419","192.108.116.88","15/Dec/2017","15","41","48","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1420","192.108.116.88","15/Dec/2017","15","41","48","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1421","192.108.116.88","15/Dec/2017","15","41","48","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 89",0
"1422","192.108.116.88","15/Dec/2017","15","41","48","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1423","192.108.116.88","15/Dec/2017","15","41","48","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1424","192.108.116.88","15/Dec/2017","15","41","51","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1425","192.108.116.88","15/Dec/2017","15","41","51","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1426","192.108.116.88","15/Dec/2017","15","41","51","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1427","192.108.116.88","15/Dec/2017","15","41","51","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 121",0
"1428","192.108.116.88","15/Dec/2017","15","41","51","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1429","192.108.116.88","15/Dec/2017","15","41","51","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1430","192.108.116.88","15/Dec/2017","15","41","52","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 126",0
"1431","192.108.116.88","15/Dec/2017","15","41","52","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1432","192.108.116.88","15/Dec/2017","15","41","52","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1433","192.108.116.88","15/Dec/2017","15","41","54","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1434","192.108.116.88","15/Dec/2017","15","41","54","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1435","192.108.116.88","15/Dec/2017","15","41","54","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1436","192.108.116.88","15/Dec/2017","15","41","55","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 164",0
"1437","192.108.116.88","15/Dec/2017","15","41","55","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1438","192.108.116.88","15/Dec/2017","15","41","55","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1439","192.108.116.88","15/Dec/2017","15","41","55","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 120",0
"1440","192.108.116.88","15/Dec/2017","15","41","55","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1441","192.108.116.88","15/Dec/2017","15","41","56","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1442","192.108.116.88","15/Dec/2017","15","41","58","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"1443","192.108.116.88","15/Dec/2017","15","41","58","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1444","192.108.116.88","15/Dec/2017","15","41","58","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"1445","192.108.116.88","15/Dec/2017","15","41","58","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 118",0
"1446","192.108.116.88","15/Dec/2017","15","41","58","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
