"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","timeR","attaque"
"899","192.108.116.88","15/Dec/2017","15","40","59","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"900","192.108.116.88","15/Dec/2017","15","40","59","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"901","192.108.116.88","15/Dec/2017","15","40","59","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",166,0
"902","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"903","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"904","192.108.116.88","15/Dec/2017","15","41","00","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",163,0
"905","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"906","192.108.116.88","15/Dec/2017","15","41","00","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"907","192.108.116.88","15/Dec/2017","15","41","02","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"908","192.108.116.88","15/Dec/2017","15","41","02","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"909","192.108.116.88","15/Dec/2017","15","41","02","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"910","192.108.116.88","15/Dec/2017","15","41","02","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",90,0
"911","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"912","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"913","192.108.116.88","15/Dec/2017","15","41","03","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",91,0
"914","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"915","192.108.116.88","15/Dec/2017","15","41","03","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"916","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"917","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"918","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"919","192.108.116.88","15/Dec/2017","15","41","05","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",126,0
"920","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"921","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"922","192.108.116.88","15/Dec/2017","15","41","05","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",89,0
"923","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"924","192.108.116.88","15/Dec/2017","15","41","05","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"925","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"926","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"927","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"928","192.108.116.88","15/Dec/2017","15","41","08","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",123,0
"929","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"930","192.108.116.88","15/Dec/2017","15","41","08","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"931","192.108.116.88","15/Dec/2017","15","41","09","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",118,0
"932","192.108.116.88","15/Dec/2017","15","41","09","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"933","192.108.116.88","15/Dec/2017","15","41","09","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"934","192.108.116.88","15/Dec/2017","15","41","11","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"935","192.108.116.88","15/Dec/2017","15","41","11","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"936","192.108.116.88","15/Dec/2017","15","41","11","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"937","192.108.116.88","15/Dec/2017","15","41","12","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",170,0
"938","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"939","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"940","192.108.116.88","15/Dec/2017","15","41","12","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",163,0
"941","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"942","192.108.116.88","15/Dec/2017","15","41","12","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"943","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"944","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"945","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"946","192.108.116.88","15/Dec/2017","15","41","15","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",161,0
"947","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"948","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"949","192.108.116.88","15/Dec/2017","15","41","15","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",90,0
"950","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"951","192.108.116.88","15/Dec/2017","15","41","15","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"952","192.108.116.88","15/Dec/2017","15","41","17","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"953","192.108.116.88","15/Dec/2017","15","41","17","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"954","192.108.116.88","15/Dec/2017","15","41","17","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"955","192.108.116.88","15/Dec/2017","15","41","18","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",90,0
"956","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"957","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"958","192.108.116.88","15/Dec/2017","15","41","18","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",89,0
"959","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"960","192.108.116.88","15/Dec/2017","15","41","18","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"961","192.108.116.88","15/Dec/2017","15","41","20","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"962","192.108.116.88","15/Dec/2017","15","41","20","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",17,0
"963","192.108.116.88","15/Dec/2017","15","41","20","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",4,0
"964","192.108.116.88","15/Dec/2017","15","41","21","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",89,0
"965","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"966","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"967","192.108.116.88","15/Dec/2017","15","41","21","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",89,0
"968","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"969","192.108.116.88","15/Dec/2017","15","41","21","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"970","192.108.116.88","15/Dec/2017","15","41","23","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"971","192.108.116.88","15/Dec/2017","15","41","23","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"972","192.108.116.88","15/Dec/2017","15","41","23","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"973","192.108.116.88","15/Dec/2017","15","41","24","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",163,0
"974","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"975","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"976","192.108.116.88","15/Dec/2017","15","41","24","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",164,0
"977","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"978","192.108.116.88","15/Dec/2017","15","41","24","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"979","192.108.116.88","15/Dec/2017","15","41","26","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"980","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"981","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"982","192.108.116.88","15/Dec/2017","15","41","27","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",121,0
"983","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"984","192.108.116.88","15/Dec/2017","15","41","27","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"985","192.108.116.88","15/Dec/2017","15","41","27","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",119,0
"986","192.108.116.88","15/Dec/2017","15","41","28","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
